year,JDT,DOY,Time,PAR.HW
2003,5060.48,312,12,287
2003,5060.5,312,12.5,303.70001
2003,5060.52,312,13,427.29999
2003,5060.54,312,13.5,627.79999
2003,5060.56,312,14,695.40002
2003,5060.58,312,14.5,814
2003,5060.6,312,15,675.59998
2003,5060.63,312,15.5,479.89999
2003,5060.65,312,16,275.89999
2003,5060.67,312,16.5,182.39999
2003,5060.69,312,17,70.400002
2003,5060.71,312,17.5,0
2003,5060.73,312,18,0
2003,5060.75,312,18.5,0
2003,5060.77,312,19,0
2003,5060.79,312,19.5,0
2003,5060.81,312,20,0
2003,5060.83,312,20.5,0
2003,5060.85,312,21,0
2003,5060.88,312,21.5,0
2003,5060.9,312,22,0
2003,5060.92,312,22.5,0
2003,5060.94,312,23,0
2003,5060.96,312,23.5,0
2003,5060.98,312,24,0
2003,5061,313,0.5,0
2003,5061.02,313,1,0
2003,5061.04,313,1.5,0
2003,5061.06,313,2,0
2003,5061.08,313,2.5,0
2003,5061.1,313,3,0
2003,5061.13,313,3.5,0
2003,5061.15,313,4,0
2003,5061.17,313,4.5,0
2003,5061.19,313,5,0
2003,5061.21,313,5.5,0
2003,5061.23,313,6,0
2003,5061.25,313,6.5,0
2003,5061.27,313,7,5.895
2003,5061.29,313,7.5,37.27
2003,5061.31,313,8,84
2003,5061.33,313,8.5,139.7
2003,5061.35,313,9,138.2
2003,5061.38,313,9.5,524.79999
2003,5061.4,313,10,818
2003,5061.42,313,10.5,927
2003,5061.44,313,11,1004
2003,5061.46,313,11.5,1058
2003,5061.48,313,12,1086
2003,5061.5,313,12.5,1085
2003,5061.52,313,13,1057
2003,5061.54,313,13.5,1001
2003,5061.56,313,14,922
2003,5061.58,313,14.5,814
2003,5061.6,313,15,686.40002
2003,5061.63,313,15.5,542.90002
2003,5061.65,313,16,292.89999
2003,5061.67,313,16.5,217.60001
2003,5061.69,313,17,82.099998
2003,5061.71,313,17.5,0
2003,5061.73,313,18,0
2003,5061.75,313,18.5,0
2003,5061.77,313,19,0
2003,5061.79,313,19.5,0
2003,5061.81,313,20,0
2003,5061.83,313,20.5,0
2003,5061.85,313,21,0
2003,5061.88,313,21.5,0
2003,5061.9,313,22,0
2003,5061.92,313,22.5,0
2003,5061.94,313,23,0
2003,5061.96,313,23.5,0
2003,5061.98,313,24,0
2003,5062,314,0.5,0
2003,5062.02,314,1,0
2003,5062.04,314,1.5,0
2003,5062.06,314,2,0
2003,5062.08,314,2.5,0
2003,5062.1,314,3,0
2003,5062.13,314,3.5,0
2003,5062.15,314,4,0
2003,5062.17,314,4.5,0
2003,5062.19,314,5,0
2003,5062.21,314,5.5,0
2003,5062.23,314,6,0
2003,5062.25,314,6.5,0
2003,5062.27,314,7,9.2700005
2003,5062.29,314,7.5,79.900002
2003,5062.31,314,8,223.7
2003,5062.33,314,8.5,382.89999
2003,5062.35,314,9,542.70001
2003,5062.38,314,9.5,690.5
2003,5062.4,314,10,819
2003,5062.42,314,10.5,922
2003,5062.44,314,11,1006
2003,5062.46,314,11.5,907
2003,5062.48,314,12,844
2003,5062.5,314,12.5,1100
2003,5062.52,314,13,1040
2003,5062.54,314,13.5,988
2003,5062.56,314,14,848
2003,5062.58,314,14.5,799
2003,5062.6,314,15,685.79999
2003,5062.63,314,15.5,543.40002
2003,5062.65,314,16,284.70001
2003,5062.67,314,16.5,218.3
2003,5062.69,314,17,78.400002
2003,5062.71,314,17.5,0
2003,5062.73,314,18,0
2003,5062.75,314,18.5,0
2003,5062.77,314,19,0
2003,5062.79,314,19.5,0
2003,5062.81,314,20,0
2003,5062.83,314,20.5,0
2003,5062.85,314,21,0
2003,5062.88,314,21.5,0
2003,5062.9,314,22,0
2003,5062.92,314,22.5,0
2003,5062.94,314,23,0
2003,5062.96,314,23.5,0
2003,5062.98,314,24,0
2003,5063,315,0.5,0
2003,5063.02,315,1,0
2003,5063.04,315,1.5,0
2003,5063.06,315,2,0
2003,5063.08,315,2.5,0
2003,5063.1,315,3,0
2003,5063.13,315,3.5,0
2003,5063.15,315,4,0
2003,5063.17,315,4.5,0
2003,5063.19,315,5,0
2003,5063.21,315,5.5,0
2003,5063.23,315,6,0
2003,5063.25,315,6.5,0
2003,5063.27,315,7,8.8599997
2003,5063.29,315,7.5,86.800003
2003,5063.31,315,8,231.60001
2003,5063.33,315,8.5,356.70001
2003,5063.35,315,9,538.79999
2003,5063.38,315,9.5,693.70001
2003,5063.4,315,10,741
2003,5063.42,315,10.5,807
2003,5063.44,315,11,875
2003,5063.46,315,11.5,658.59998
2003,5063.48,315,12,748
2003,5063.5,315,12.5,498.79999
2003,5063.52,315,13,975
2003,5063.54,315,13.5,889
2003,5063.56,315,14,631
2003,5063.58,315,14.5,825
2003,5063.6,315,15,689.79999
2003,5063.63,315,15.5,519
2003,5063.65,315,16,313.10001
2003,5063.67,315,16.5,215.39999
2003,5063.69,315,17,63.419998
2003,5063.71,315,17.5,0
2003,5063.73,315,18,0
2003,5063.75,315,18.5,0
2003,5063.77,315,19,0
2003,5063.79,315,19.5,0
2003,5063.81,315,20,0
2003,5063.83,315,20.5,0
2003,5063.85,315,21,0
2003,5063.88,315,21.5,0
2003,5063.9,315,22,0
2003,5063.92,315,22.5,0
2003,5063.94,315,23,0
2003,5063.96,315,23.5,0
2003,5063.98,315,24,0
2003,5064,316,0.5,0
2003,5064.02,316,1,0
2003,5064.04,316,1.5,0
2003,5064.06,316,2,0
2003,5064.08,316,2.5,0
2003,5064.1,316,3,0
2003,5064.13,316,3.5,0
2003,5064.15,316,4,0
2003,5064.17,316,4.5,0
2003,5064.19,316,5,0
2003,5064.21,316,5.5,0
2003,5064.23,316,6,0
2003,5064.25,316,6.5,0
2003,5064.27,316,7,7.9099998
2003,5064.29,316,7.5,72.800003
2003,5064.31,316,8,215.39999
2003,5064.33,316,8.5,381.10001
2003,5064.35,316,9,544.29999
2003,5064.38,316,9.5,697.90002
2003,5064.4,316,10,851
2003,5064.42,316,10.5,886
2003,5064.44,316,11,1048
2003,5064.46,316,11.5,1034
2003,5064.48,316,12,1097
2003,5064.5,316,12.5,1192
2003,5064.52,316,13,1008
2003,5064.54,316,13.5,908
2003,5064.56,316,14,982
2003,5064.58,316,14.5,817
2003,5064.6,316,15,677.20001
2003,5064.63,316,15.5,537.40002
2003,5064.65,316,16,310.79999
2003,5064.67,316,16.5,200
2003,5064.69,316,17,72.199997
2003,5064.71,316,17.5,0
2003,5064.73,316,18,0
2003,5064.75,316,18.5,0
2003,5064.77,316,19,0
2003,5064.79,316,19.5,0
2003,5064.81,316,20,0
2003,5064.83,316,20.5,0
2003,5064.85,316,21,0
2003,5064.88,316,21.5,0
2003,5064.9,316,22,0
2003,5064.92,316,22.5,0
2003,5064.94,316,23,0
2003,5064.96,316,23.5,0
2003,5064.98,316,24,0
2003,5065,317,0.5,0
2003,5065.02,317,1,0
2003,5065.04,317,1.5,0
2003,5065.06,317,2,0
2003,5065.08,317,2.5,0
2003,5065.1,317,3,0
2003,5065.13,317,3.5,0
2003,5065.15,317,4,0
2003,5065.17,317,4.5,0
2003,5065.19,317,5,0
2003,5065.21,317,5.5,0
2003,5065.23,317,6,0
2003,5065.25,317,6.5,0
2003,5065.27,317,7,5.2090001
2003,5065.29,317,7.5,66.470001
2003,5065.31,317,8,226.3
2003,5065.33,317,8.5,397.29999
2003,5065.35,317,9,570.20001
2003,5065.38,317,9.5,734
2003,5065.4,317,10,863
2003,5065.42,317,10.5,988
2003,5065.44,317,11,1068
2003,5065.46,317,11.5,1163
2003,5065.48,317,12,1188
2003,5065.5,317,12.5,1185
2003,5065.52,317,13,1150
2003,5065.54,317,13.5,1090
2003,5065.56,317,14,1002
2003,5065.58,317,14.5,888
2003,5065.6,317,15,747
2003,5065.63,317,15.5,586.09998
2003,5065.65,317,16,298.39999
2003,5065.67,317,16.5,223.60001
2003,5065.69,317,17,85.400002
2003,5065.71,317,17.5,0
2003,5065.73,317,18,0
2003,5065.75,317,18.5,0
2003,5065.77,317,19,0
2003,5065.79,317,19.5,0
2003,5065.81,317,20,0
2003,5065.83,317,20.5,0
2003,5065.85,317,21,0
2003,5065.88,317,21.5,0
2003,5065.9,317,22,0
2003,5065.92,317,22.5,0
2003,5065.94,317,23,0
2003,5065.96,317,23.5,0
2003,5065.98,317,24,0
2003,5066,318,0.5,0
2003,5066.02,318,1,0
2003,5066.04,318,1.5,0
2003,5066.06,318,2,0
2003,5066.08,318,2.5,0
2003,5066.1,318,3,0
2003,5066.13,318,3.5,0
2003,5066.15,318,4,0
2003,5066.17,318,4.5,0
2003,5066.19,318,5,0
2003,5066.21,318,5.5,0
2003,5066.23,318,6,0
2003,5066.25,318,6.5,0
2003,5066.27,318,7,6.691
2003,5066.29,318,7.5,68.330002
2003,5066.31,318,8,154.5
2003,5066.33,318,8.5,359.20001
2003,5066.35,318,9,493.5
2003,5066.38,318,9.5,498.39999
2003,5066.4,318,10,709
2003,5066.42,318,10.5,761
2003,5066.44,318,11,918
2003,5066.46,318,11.5,907
2003,5066.48,318,12,855
2003,5066.5,318,12.5,836
2003,5066.52,318,13,781
2003,5066.54,318,13.5,697.79999
2003,5066.56,318,14,719
2003,5066.58,318,14.5,606.29999
2003,5066.6,318,15,625.29999
2003,5066.63,318,15.5,496
2003,5066.65,318,16,306.60001
2003,5066.67,318,16.5,277.89999
2003,5066.69,318,17,91.699997
2003,5066.71,318,17.5,0
2003,5066.73,318,18,0
2003,5066.75,318,18.5,0
2003,5066.77,318,19,0
2003,5066.79,318,19.5,0
2003,5066.81,318,20,0
2003,5066.83,318,20.5,0
2003,5066.85,318,21,0
2003,5066.88,318,21.5,0
2003,5066.9,318,22,0
2003,5066.92,318,22.5,0
2003,5066.94,318,23,0
2003,5066.96,318,23.5,0
2003,5066.98,318,24,0
2003,5067,319,0.5,0
2003,5067.02,319,1,0
2003,5067.04,319,1.5,0
2003,5067.06,319,2,0
2003,5067.08,319,2.5,0
2003,5067.1,319,3,0
2003,5067.13,319,3.5,0
2003,5067.15,319,4,0
2003,5067.17,319,4.5,0
2003,5067.19,319,5,0
2003,5067.21,319,5.5,0
2003,5067.23,319,6,0
2003,5067.25,319,6.5,0
2003,5067.27,319,7,4.0599999
2003,5067.29,319,7.5,37.07
2003,5067.31,319,8,123.7
2003,5067.33,319,8.5,182.60001
2003,5067.35,319,9,331.29999
2003,5067.38,319,9.5,289.79999
2003,5067.4,319,10,297.79999
2003,5067.42,319,10.5,396.39999
2003,5067.44,319,11,408.60001
2003,5067.46,319,11.5,287.10001
2003,5067.48,319,12,435.10001
2003,5067.5,319,12.5,317.5
2003,5067.52,319,13,201.8
2003,5067.54,319,13.5,247.39999
2003,5067.56,319,14,382.89999
2003,5067.58,319,14.5,329.20001
2003,5067.6,319,15,361.39999
2003,5067.63,319,15.5,156.3
2003,5067.65,319,16,107
2003,5067.67,319,16.5,72.099998
2003,5067.69,319,17,29.040001
2003,5067.71,319,17.5,0
2003,5067.73,319,18,0
2003,5067.75,319,18.5,0
2003,5067.77,319,19,0
2003,5067.79,319,19.5,0
2003,5067.81,319,20,0
2003,5067.83,319,20.5,0
2003,5067.85,319,21,0
2003,5067.88,319,21.5,0
2003,5067.9,319,22,0
2003,5067.92,319,22.5,0
2003,5067.94,319,23,0
2003,5067.96,319,23.5,0
2003,5067.98,319,24,0
2003,5068,320,0.5,0
2003,5068.02,320,1,0
2003,5068.04,320,1.5,0
2003,5068.06,320,2,0
2003,5068.08,320,2.5,0
2003,5068.1,320,3,0
2003,5068.13,320,3.5,0
2003,5068.15,320,4,0
2003,5068.17,320,4.5,0
2003,5068.19,320,5,0
2003,5068.21,320,5.5,0
2003,5068.23,320,6,0
2003,5068.25,320,6.5,0
2003,5068.27,320,7,1.58
2003,5068.29,320,7.5,10.81
2003,5068.31,320,8,53.130001
2003,5068.33,320,8.5,157.2
2003,5068.35,320,9,240.60001
2003,5068.38,320,9.5,673.70001
2003,5068.4,320,10,671.59998
2003,5068.42,320,10.5,933
2003,5068.44,320,11,961
2003,5068.46,320,11.5,1019
2003,5068.48,320,12,721
2003,5068.5,320,12.5,558.79999
2003,5068.52,320,13,602.29999
2003,5068.54,320,13.5,1048
2003,5068.56,320,14,860
2003,5068.58,320,14.5,834
2003,5068.6,320,15,727
2003,5068.63,320,15.5,481.89999
2003,5068.65,320,16,181.3
2003,5068.67,320,16.5,108.4
2003,5068.69,320,17,48.720001
2003,5068.71,320,17.5,0
2003,5068.73,320,18,0
2003,5068.75,320,18.5,0
2003,5068.77,320,19,0
2003,5068.79,320,19.5,0
2003,5068.81,320,20,0
2003,5068.83,320,20.5,0
2003,5068.85,320,21,0
2003,5068.88,320,21.5,0
2003,5068.9,320,22,0
2003,5068.92,320,22.5,0
2003,5068.94,320,23,0
2003,5068.96,320,23.5,0
2003,5068.98,320,24,0
2003,5069,321,0.5,0
2003,5069.02,321,1,0
2003,5069.04,321,1.5,0
2003,5069.06,321,2,0
2003,5069.08,321,2.5,0
2003,5069.1,321,3,0
2003,5069.13,321,3.5,0
2003,5069.15,321,4,0
2003,5069.17,321,4.5,0
2003,5069.19,321,5,0
2003,5069.21,321,5.5,0
2003,5069.23,321,6,0
2003,5069.25,321,6.5,0
2003,5069.27,321,7,0
2003,5069.29,321,7.5,27.790001
2003,5069.31,321,8,64.370003
2003,5069.33,321,8.5,75.800003
2003,5069.35,321,9,194.10001
2003,5069.38,321,9.5,149.2
2003,5069.4,321,10,319.89999
2003,5069.42,321,10.5,416.20001
2003,5069.44,321,11,489.10001
2003,5069.46,321,11.5,913
2003,5069.48,321,12,835
2003,5069.5,321,12.5,924
2003,5069.52,321,13,1045
2003,5069.54,321,13.5,836
2003,5069.56,321,14,661.5
2003,5069.58,321,14.5,658.09998
2003,5069.6,321,15,451.10001
2003,5069.63,321,15.5,446.10001
2003,5069.65,321,16,245.89999
2003,5069.67,321,16.5,77.300003
2003,5069.69,321,17,23.190001
2003,5069.71,321,17.5,0
2003,5069.73,321,18,0
2003,5069.75,321,18.5,0
2003,5069.77,321,19,0
2003,5069.79,321,19.5,0
2003,5069.81,321,20,0
2003,5069.83,321,20.5,0
2003,5069.85,321,21,0
2003,5069.88,321,21.5,0
2003,5069.9,321,22,0
2003,5069.92,321,22.5,0
2003,5069.94,321,23,0
2003,5069.96,321,23.5,0
2003,5069.98,321,24,0
2003,5070,322,0.5,0
2003,5070.02,322,1,0
2003,5070.04,322,1.5,0
2003,5070.06,322,2,0
2003,5070.08,322,2.5,0
2003,5070.1,322,3,0
2003,5070.13,322,3.5,0
2003,5070.15,322,4,0
2003,5070.17,322,4.5,0
2003,5070.19,322,5,0
2003,5070.21,322,5.5,0
2003,5070.23,322,6,0
2003,5070.25,322,6.5,0
2003,5070.27,322,7,0
2003,5070.29,322,7.5,31.6
2003,5070.31,322,8,102.8
2003,5070.33,322,8.5,245.8
2003,5070.35,322,9,318.29999
2003,5070.38,322,9.5,367.5
2003,5070.4,322,10,594.09998
2003,5070.42,322,10.5,639.70001
2003,5070.44,322,11,685.40002
2003,5070.46,322,11.5,788
2003,5070.48,322,12,790
2003,5070.5,322,12.5,545.90002
2003,5070.52,322,13,390.79999
2003,5070.54,322,13.5,358.60001
2003,5070.56,322,14,144.89999
2003,5070.58,322,14.5,201.8
2003,5070.6,322,15,129.3
2003,5070.63,322,15.5,122.1
2003,5070.65,322,16,28.91
2003,5070.67,322,16.5,34.959999
2003,5070.69,322,17,26.52
2003,5070.71,322,17.5,0
2003,5070.73,322,18,0
2003,5070.75,322,18.5,0
2003,5070.77,322,19,0
2003,5070.79,322,19.5,0
2003,5070.81,322,20,0
2003,5070.83,322,20.5,0
2003,5070.85,322,21,0
2003,5070.88,322,21.5,0
2003,5070.9,322,22,0
2003,5070.92,322,22.5,0
2003,5070.94,322,23,0
2003,5070.96,322,23.5,0
2003,5070.98,322,24,0
2003,5071,323,0.5,0
2003,5071.02,323,1,0
2003,5071.04,323,1.5,0
2003,5071.06,323,2,0
2003,5071.08,323,2.5,0
2003,5071.1,323,3,0
2003,5071.13,323,3.5,0
2003,5071.15,323,4,0
2003,5071.17,323,4.5,0
2003,5071.19,323,5,0
2003,5071.21,323,5.5,0
2003,5071.23,323,6,0
2003,5071.25,323,6.5,0
2003,5071.27,323,7,0
2003,5071.29,323,7.5,3.7179999
2003,5071.31,323,8,24.09
2003,5071.33,323,8.5,73.400002
2003,5071.35,323,9,100.8
2003,5071.38,323,9.5,196.89999
2003,5071.4,323,10,90.199997
2003,5071.42,323,10.5,124
2003,5071.44,323,11,56
2003,5071.46,323,11.5,121.6
2003,5071.48,323,12,386.70001
2003,5071.5,323,12.5,111.4
2003,5071.52,323,13,80.699997
2003,5071.54,323,13.5,125.2
2003,5071.56,323,14,86.599998
2003,5071.58,323,14.5,127.2
2003,5071.6,323,15,30.49
2003,5071.63,323,15.5,63.529999
2003,5071.65,323,16,33
2003,5071.67,323,16.5,11.7
2003,5071.69,323,17,19.4
2003,5071.71,323,17.5,0
2003,5071.73,323,18,0
2003,5071.75,323,18.5,0
2003,5071.77,323,19,0
2003,5071.79,323,19.5,0
2003,5071.81,323,20,0
2003,5071.83,323,20.5,0
2003,5071.85,323,21,0
2003,5071.88,323,21.5,0
2003,5071.9,323,22,0
2003,5071.92,323,22.5,0
2003,5071.94,323,23,0
2003,5071.96,323,23.5,0
2003,5071.98,323,24,0
2003,5072,324,0.5,0
2003,5072.02,324,1,0
2003,5072.04,324,1.5,0
2003,5072.06,324,2,0
2003,5072.08,324,2.5,0
2003,5072.1,324,3,0
2003,5072.13,324,3.5,0
2003,5072.15,324,4,0
2003,5072.17,324,4.5,0
2003,5072.19,324,5,0
2003,5072.21,324,5.5,0
2003,5072.23,324,6,0
2003,5072.25,324,6.5,0
2003,5072.27,324,7,0
2003,5072.29,324,7.5,44.709999
2003,5072.31,324,8,171.5
2003,5072.33,324,8.5,324.20001
2003,5072.35,324,9,479.20001
2003,5072.38,324,9.5,625.40002
2003,5072.4,324,10,756
2003,5072.42,324,10.5,863
2003,5072.44,324,11,947
2003,5072.46,324,11.5,1003
2003,5072.48,324,12,1033
2003,5072.5,324,12.5,1034
2003,5072.52,324,13,1009
2003,5072.54,324,13.5,956
2003,5072.56,324,14,878
2003,5072.58,324,14.5,775
2003,5072.6,324,15,650.59998
2003,5072.63,324,15.5,509.29999
2003,5072.65,324,16,245.10001
2003,5072.67,324,16.5,176.89999
2003,5072.69,324,17,63.669998
2003,5072.71,324,17.5,0
2003,5072.73,324,18,0
2003,5072.75,324,18.5,0
2003,5072.77,324,19,0
2003,5072.79,324,19.5,0
2003,5072.81,324,20,0
2003,5072.83,324,20.5,0
2003,5072.85,324,21,0
2003,5072.88,324,21.5,0
2003,5072.9,324,22,0
2003,5072.92,324,22.5,0
2003,5072.94,324,23,0
2003,5072.96,324,23.5,0
2003,5072.98,324,24,0
2003,5073,325,0.5,0
2003,5073.02,325,1,0
2003,5073.04,325,1.5,0
2003,5073.06,325,2,0
2003,5073.08,325,2.5,0
2003,5073.1,325,3,0
2003,5073.13,325,3.5,0
2003,5073.15,325,4,0
2003,5073.17,325,4.5,0
2003,5073.19,325,5,0
2003,5073.21,325,5.5,0
2003,5073.23,325,6,0
2003,5073.25,325,6.5,0
2003,5073.27,325,7,0
2003,5073.29,325,7.5,43.82
2003,5073.31,325,8,172.2
2003,5073.33,325,8.5,327.39999
2003,5073.35,325,9,485.60001
2003,5073.38,325,9.5,635.5
2003,5073.4,325,10,767
2003,5073.42,325,10.5,876
2003,5073.44,325,11,962
2003,5073.46,325,11.5,1024
2003,5073.48,325,12,1060
2003,5073.5,325,12.5,1069
2003,5073.52,325,13,1044
2003,5073.54,325,13.5,997
2003,5073.56,325,14,918
2003,5073.58,325,14.5,817
2003,5073.6,325,15,687.40002
2003,5073.63,325,15.5,536.09998
2003,5073.65,325,16,260.60001
2003,5073.67,325,16.5,183.10001
2003,5073.69,325,17,66.639999
2003,5073.71,325,17.5,0
2003,5073.73,325,18,0
2003,5073.75,325,18.5,0
2003,5073.77,325,19,0
2003,5073.79,325,19.5,0
2003,5073.81,325,20,0
2003,5073.83,325,20.5,0
2003,5073.85,325,21,0
2003,5073.88,325,21.5,0
2003,5073.9,325,22,0
2003,5073.92,325,22.5,0
2003,5073.94,325,23,0
2003,5073.96,325,23.5,0
2003,5073.98,325,24,0
2003,5074,326,0.5,0
2003,5074.02,326,1,0
2003,5074.04,326,1.5,0
2003,5074.06,326,2,0
2003,5074.08,326,2.5,0
2003,5074.1,326,3,0
2003,5074.13,326,3.5,0
2003,5074.15,326,4,0
2003,5074.17,326,4.5,0
2003,5074.19,326,5,0
2003,5074.21,326,5.5,0
2003,5074.23,326,6,0
2003,5074.25,326,6.5,0
2003,5074.27,326,7,0
2003,5074.29,326,7.5,43.130001
2003,5074.31,326,8,175.7
2003,5074.33,326,8.5,339
2003,5074.35,326,9,506.39999
2003,5074.38,326,9.5,665.59998
2003,5074.4,326,10,804
2003,5074.42,326,10.5,921
2003,5074.44,326,11,1007
2003,5074.46,326,11.5,1069
2003,5074.48,326,12,1099
2003,5074.5,326,12.5,1104
2003,5074.52,326,13,1078
2003,5074.54,326,13.5,1014
2003,5074.56,326,14,939
2003,5074.58,326,14.5,807
2003,5074.6,326,15,684.20001
2003,5074.63,326,15.5,536.40002
2003,5074.65,326,16,276.89999
2003,5074.67,326,16.5,172.89999
2003,5074.69,326,17,73
2003,5074.71,326,17.5,0
2003,5074.73,326,18,0
2003,5074.75,326,18.5,0
2003,5074.77,326,19,0
2003,5074.79,326,19.5,0
2003,5074.81,326,20,0
2003,5074.83,326,20.5,0
2003,5074.85,326,21,0
2003,5074.88,326,21.5,0
2003,5074.9,326,22,0
2003,5074.92,326,22.5,0
2003,5074.94,326,23,0
2003,5074.96,326,23.5,0
2003,5074.98,326,24,0
2003,5075,327,0.5,0
2003,5075.02,327,1,0
2003,5075.04,327,1.5,0
2003,5075.06,327,2,0
2003,5075.08,327,2.5,0
2003,5075.1,327,3,0
2003,5075.13,327,3.5,0
2003,5075.15,327,4,0
2003,5075.17,327,4.5,0
2003,5075.19,327,5,0
2003,5075.21,327,5.5,0
2003,5075.23,327,6,0
2003,5075.25,327,6.5,0
2003,5075.27,327,7,0
2003,5075.29,327,7.5,39.630001
2003,5075.31,327,8,164.60001
2003,5075.33,327,8.5,325.89999
2003,5075.35,327,9,492.79999
2003,5075.38,327,9.5,651.5
2003,5075.4,327,10,793
2003,5075.42,327,10.5,915
2003,5075.44,327,11,1016
2003,5075.46,327,11.5,1089
2003,5075.48,327,12,1126
2003,5075.5,327,12.5,1109
2003,5075.52,327,13,1015
2003,5075.54,327,13.5,945
2003,5075.56,327,14,911
2003,5075.58,327,14.5,808
2003,5075.6,327,15,680.79999
2003,5075.63,327,15.5,523.40002
2003,5075.65,327,16,257.79999
2003,5075.67,327,16.5,169.5
2003,5075.69,327,17,57.259998
2003,5075.71,327,17.5,0
2003,5075.73,327,18,0
2003,5075.75,327,18.5,0
2003,5075.77,327,19,0
2003,5075.79,327,19.5,0
2003,5075.81,327,20,0
2003,5075.83,327,20.5,0
2003,5075.85,327,21,0
2003,5075.88,327,21.5,0
2003,5075.9,327,22,0
2003,5075.92,327,22.5,0
2003,5075.94,327,23,0
2003,5075.96,327,23.5,0
2003,5075.98,327,24,0
2003,5076,328,0.5,0
2003,5076.02,328,1,0
2003,5076.04,328,1.5,0
2003,5076.06,328,2,0
2003,5076.08,328,2.5,0
2003,5076.1,328,3,0
2003,5076.13,328,3.5,0
2003,5076.15,328,4,0
2003,5076.17,328,4.5,0
2003,5076.19,328,5,0
2003,5076.21,328,5.5,0
2003,5076.23,328,6,0
2003,5076.25,328,6.5,0
2003,5076.27,328,7,0
2003,5076.29,328,7.5,36.849998
2003,5076.31,328,8,152.39999
2003,5076.33,328,8.5,295.39999
2003,5076.35,328,9,406
2003,5076.38,328,9.5,389.29999
2003,5076.4,328,10,415.39999
2003,5076.42,328,10.5,578.29999
2003,5076.44,328,11,645.59998
2003,5076.46,328,11.5,800
2003,5076.48,328,12,837
2003,5076.5,328,12.5,835
2003,5076.52,328,13,547.90002
2003,5076.54,328,13.5,577.29999
2003,5076.56,328,14,532.20001
2003,5076.58,328,14.5,322.20001
2003,5076.6,328,15,157.89999
2003,5076.63,328,15.5,80
2003,5076.65,328,16,30.559999
2003,5076.67,328,16.5,32.779999
2003,5076.69,328,17,11.96
2003,5076.71,328,17.5,0
2003,5076.73,328,18,0
2003,5076.75,328,18.5,0
2003,5076.77,328,19,0
2003,5076.79,328,19.5,0
2003,5076.81,328,20,0
2003,5076.83,328,20.5,0
2003,5076.85,328,21,0
2003,5076.88,328,21.5,0
2003,5076.9,328,22,0
2003,5076.92,328,22.5,0
2003,5076.94,328,23,0
2003,5076.96,328,23.5,0
2003,5076.98,328,24,0
2003,5077,329,0.5,0
2003,5077.02,329,1,0
2003,5077.04,329,1.5,0
2003,5077.06,329,2,0
2003,5077.08,329,2.5,0
2003,5077.1,329,3,0
2003,5077.13,329,3.5,0
2003,5077.15,329,4,0
2003,5077.17,329,4.5,0
2003,5077.19,329,5,0
2003,5077.21,329,5.5,0
2003,5077.23,329,6,0
2003,5077.25,329,6.5,0
2003,5077.27,329,7,0
2003,5077.29,329,7.5,34.639999
2003,5077.31,329,8,155
2003,5077.33,329,8.5,314.39999
2003,5077.35,329,9,479
2003,5077.38,329,9.5,637.79999
2003,5077.4,329,10,770
2003,5077.42,329,10.5,890
2003,5077.44,329,11,981
2003,5077.46,329,11.5,1045
2003,5077.48,329,12,1078
2003,5077.5,329,12.5,1083
2003,5077.52,329,13,1057
2003,5077.54,329,13.5,998
2003,5077.56,329,14,914
2003,5077.58,329,14.5,805
2003,5077.6,329,15,666.79999
2003,5077.63,329,15.5,507.79999
2003,5077.65,329,16,262.20001
2003,5077.67,329,16.5,138.7
2003,5077.69,329,17,44.860001
2003,5077.71,329,17.5,0
2003,5077.73,329,18,0
2003,5077.75,329,18.5,0
2003,5077.77,329,19,0
2003,5077.79,329,19.5,0
2003,5077.81,329,20,0
2003,5077.83,329,20.5,0
2003,5077.85,329,21,0
2003,5077.88,329,21.5,0
2003,5077.9,329,22,0
2003,5077.92,329,22.5,0
2003,5077.94,329,23,0
2003,5077.96,329,23.5,0
2003,5077.98,329,24,0
2003,5078,330,0.5,0
2003,5078.02,330,1,0
2003,5078.04,330,1.5,0
2003,5078.06,330,2,0
2003,5078.08,330,2.5,0
2003,5078.1,330,3,0
2003,5078.13,330,3.5,0
2003,5078.15,330,4,0
2003,5078.17,330,4.5,0
2003,5078.19,330,5,0
2003,5078.21,330,5.5,0
2003,5078.23,330,6,0
2003,5078.25,330,6.5,0
2003,5078.27,330,7,0
2003,5078.29,330,7.5,29.940001
2003,5078.31,330,8,124
2003,5078.33,330,8.5,180.3
2003,5078.35,330,9,288
2003,5078.38,330,9.5,270.60001
2003,5078.4,330,10,498.20001
2003,5078.42,330,10.5,794
2003,5078.44,330,11,746
2003,5078.46,330,11.5,650.79999
2003,5078.48,330,12,594.70001
2003,5078.5,330,12.5,954
2003,5078.52,330,13,891
2003,5078.54,330,13.5,751
2003,5078.56,330,14,651.09998
2003,5078.58,330,14.5,440.79999
2003,5078.6,330,15,333.60001
2003,5078.63,330,15.5,301.10001
2003,5078.65,330,16,287.39999
2003,5078.67,330,16.5,134.3
2003,5078.69,330,17,39.130001
2003,5078.71,330,17.5,0
2003,5078.73,330,18,0
2003,5078.75,330,18.5,0
2003,5078.77,330,19,0
2003,5078.79,330,19.5,0
2003,5078.81,330,20,0
2003,5078.83,330,20.5,0
2003,5078.85,330,21,0
2003,5078.88,330,21.5,0
2003,5078.9,330,22,0
2003,5078.92,330,22.5,0
2003,5078.94,330,23,0
2003,5078.96,330,23.5,0
